0.7045	3.64E+00	4.80E-02
0.7126	3.62E+00	1.61E-02
0.72089	3.60E+00	5.22E-03
0.72937	3.58E+00	2.97E-03
0.73805	3.56E+00	1.91E-03
0.74694	3.54E+00	1.22E-03
0.75605	3.53E+00	1.69E-03
0.76539	3.52E+00	1.83E-03
0.77495	3.51E+00	1.63E-03
0.78476	3.49E+00	1.13E-03
0.79482	3.48E+00	6.29E-04
0.80515	3.47E+00	1.07E-04
0.81574	3.46E+00	0.00E+00
0.82662	3.46E+00	0.00E+00
0.83779	3.45E+00	0.00E+00
0.84926	3.44E+00	0.00E+00
0.86106	3.44E+00	0.00E+00
0.87319	3.43E+00	0.00E+00
0.88566	3.42E+00	0.00E+00
0.8985	3.41E+00	0.00E+00
0.91171	3.41E+00	0.00E+00
0.92532	3.40E+00	0.00E+00
0.93934	3.40E+00	0.00E+00
0.95379	3.39E+00	0.00E+00
0.96869	3.38E+00	0.00E+00
0.98407	3.38E+00	0.00E+00
0.99994	3.37E+00	0.00E+00
1.01633	3.37E+00	0.00E+00
1.03327	3.36E+00	0.00E+00
1.05078	3.36E+00	0.00E+00
1.0689	3.35E+00	0.00E+00
1.08765	3.35E+00	0.00E+00
1.10708	3.34E+00	0.00E+00
1.12721	3.34E+00	0.00E+00
1.14808	3.33E+00	0.00E+00
1.16974	3.33E+00	0.00E+00
1.19224	3.33E+00	0.00E+00
1.21561	3.32E+00	0.00E+00
1.23993	3.32E+00	0.00E+00
1.26523	3.32E+00	0.00E+00
1.29159	3.31E+00	0.00E+00
1.31907	3.30E+00	0.00E+00
1.34775	3.31E+00	0.00E+00
1.3777	3.30E+00	0.00E+00
1.40901	3.30E+00	0.00E+00
1.44177	3.30E+00	0.00E+00
1.4761	3.29E+00	0.00E+00
1.5121	3.29E+00	0.00E+00
1.54991	3.28E+00	0.00E+00
1.58965	3.29E+00	0.00E+00
1.63148	3.28E+00	0.00E+00
1.67558	3.28E+00	0.00E+00
1.72212	3.28E+00	0.00E+00
1.77132	3.28E+00	0.00E+00
1.82342	3.28E+00	0.00E+00
1.87868	3.28E+00	0.00E+00

